valid_time,t2m,latitude,longitude
2020-01-09 21:00:00,269.74902,42.75,-73.75
2020-01-09 22:00:00,269.21667,42.75,-73.75
2020-01-09 23:00:00,269.3359,42.75,-73.75
2020-01-10 00:00:00,269.22705,42.75,-73.75
2020-01-10 01:00:00,269.3703,42.75,-73.75
2020-01-10 02:00:00,269.4945,42.75,-73.75
2020-01-10 03:00:00,269.572,42.75,-73.75
2020-01-10 04:00:00,269.53833,42.75,-73.75
2020-01-10 05:00:00,270.05432,42.75,-73.75
2020-01-10 06:00:00,270.03564,42.75,-73.75
2020-01-10 07:00:00,269.86707,42.75,-73.75
2020-01-10 08:00:00,270.2531,42.75,-73.75
2020-01-10 09:00:00,270.6388,42.75,-73.75
2020-01-10 10:00:00,272.1435,42.75,-73.75
2020-01-10 11:00:00,271.77893,42.75,-73.75
2020-01-10 12:00:00,271.3846,42.75,-73.75
2020-01-10 13:00:00,272.22195,42.75,-73.75
2020-01-10 14:00:00,272.95886,42.75,-73.75
2020-01-10 15:00:00,274.76968,42.75,-73.75
2020-01-10 16:00:00,276.01562,42.75,-73.75
2020-01-10 17:00:00,276.99042,42.75,-73.75
2020-01-10 18:00:00,277.00903,42.75,-73.75
2020-01-10 19:00:00,277.04938,42.75,-73.75
2020-01-10 20:00:00,277.7458,42.75,-73.75
2020-01-10 21:00:00,277.83136,42.75,-73.75
2020-01-10 22:00:00,278.16718,42.75,-73.75
2020-01-10 23:00:00,278.32117,42.75,-73.75
2020-01-11 00:00:00,278.23743,42.75,-73.75
2020-01-11 01:00:00,278.34903,42.75,-73.75
2020-01-11 02:00:00,278.40198,42.75,-73.75
2020-01-11 03:00:00,278.23776,42.75,-73.75
2020-01-11 04:00:00,278.26028,42.75,-73.75
2020-01-11 05:00:00,277.91483,42.75,-73.75
2020-01-11 06:00:00,277.79486,42.75,-73.75
2020-01-11 07:00:00,278.12177,42.75,-73.75
2020-01-11 08:00:00,278.39413,42.75,-73.75
2020-01-11 09:00:00,278.57388,42.75,-73.75
2020-01-11 10:00:00,280.22522,42.75,-73.75
2020-01-11 11:00:00,280.456,42.75,-73.75
2020-01-11 12:00:00,280.67526,42.75,-73.75
2020-01-11 13:00:00,281.74966,42.75,-73.75
2020-01-11 14:00:00,283.88965,42.75,-73.75
2020-01-11 15:00:00,285.72107,42.75,-73.75
2020-01-11 16:00:00,287.09396,42.75,-73.75
2020-01-11 17:00:00,288.55493,42.75,-73.75
2020-01-11 18:00:00,288.94614,42.75,-73.75
2020-01-11 19:00:00,289.31146,42.75,-73.75
2020-01-11 20:00:00,289.48154,42.75,-73.75
2020-01-11 21:00:00,289.27603,42.75,-73.75
2020-01-11 22:00:00,289.41602,42.75,-73.75
2020-01-11 23:00:00,288.93024,42.75,-73.75
2020-01-12 00:00:00,288.89954,42.75,-73.75
2020-01-12 01:00:00,289.01617,42.75,-73.75
2020-01-12 02:00:00,289.3247,42.75,-73.75
2020-01-12 03:00:00,289.34406,42.75,-73.75
2020-01-12 04:00:00,289.5211,42.75,-73.75
2020-01-12 05:00:00,288.71606,42.75,-73.75
2020-01-12 06:00:00,288.96936,42.75,-73.75
2020-01-12 07:00:00,288.76666,42.75,-73.75
2020-01-12 08:00:00,288.8421,42.75,-73.75
2020-01-12 09:00:00,289.4053,42.75,-73.75
2020-01-12 10:00:00,289.89874,42.75,-73.75
2020-01-12 11:00:00,289.5649,42.75,-73.75
2020-01-12 12:00:00,290.06946,42.75,-73.75
2020-01-12 13:00:00,289.61856,42.75,-73.75
2020-01-12 14:00:00,289.32642,42.75,-73.75
2020-01-12 15:00:00,290.17108,42.75,-73.75
2020-01-12 16:00:00,288.42078,42.75,-73.75
2020-01-12 17:00:00,285.59457,42.75,-73.75
2020-01-12 18:00:00,284.31274,42.75,-73.75
2020-01-12 19:00:00,282.77808,42.75,-73.75
2020-01-12 20:00:00,280.67142,42.75,-73.75
2020-01-12 21:00:00,279.21683,42.75,-73.75
2020-01-12 22:00:00,276.4308,42.75,-73.75
2020-01-12 23:00:00,275.75275,42.75,-73.75
2020-01-13 00:00:00,275.0827,42.75,-73.75
2020-01-13 01:00:00,274.42352,42.75,-73.75
2020-01-13 02:00:00,273.60977,42.75,-73.75
2020-01-13 03:00:00,272.85394,42.75,-73.75
2020-01-13 04:00:00,272.278,42.75,-73.75
2020-01-13 05:00:00,272.00073,42.75,-73.75
2020-01-13 06:00:00,272.34537,42.75,-73.75
2020-01-13 07:00:00,272.1056,42.75,-73.75
2020-01-13 08:00:00,271.7582,42.75,-73.75
2020-01-13 09:00:00,272.3703,42.75,-73.75
2020-01-13 10:00:00,271.62317,42.75,-73.75
2020-01-13 11:00:00,271.19556,42.75,-73.75
2020-01-13 12:00:00,271.42572,42.75,-73.75
2020-01-13 13:00:00,272.11768,42.75,-73.75
2020-01-13 14:00:00,273.13977,42.75,-73.75
2020-01-13 15:00:00,274.40143,42.75,-73.75
2020-01-13 16:00:00,274.98087,42.75,-73.75
2020-01-13 17:00:00,275.44632,42.75,-73.75
2020-01-13 18:00:00,275.92273,42.75,-73.75
2020-01-13 19:00:00,276.30762,42.75,-73.75
2020-01-13 20:00:00,275.9412,42.75,-73.75
2020-01-13 21:00:00,276.03046,42.75,-73.75
2020-01-13 22:00:00,274.6696,42.75,-73.75
2020-01-13 23:00:00,274.602,42.75,-73.75
2020-01-14 00:00:00,274.2312,42.75,-73.75
2020-01-14 01:00:00,274.3119,42.75,-73.75
2020-01-14 02:00:00,274.15182,42.75,-73.75
2020-01-14 03:00:00,274.0438,42.75,-73.75
2020-01-14 04:00:00,274.52777,42.75,-73.75
2020-01-14 05:00:00,274.4918,42.75,-73.75
2020-01-14 06:00:00,274.57602,42.75,-73.75
2020-01-14 07:00:00,274.35852,42.75,-73.75
2020-01-14 08:00:00,273.78632,42.75,-73.75
2020-01-14 09:00:00,273.86328,42.75,-73.75
2020-01-14 10:00:00,272.89624,42.75,-73.75
2020-01-14 11:00:00,272.70215,42.75,-73.75
2020-01-14 12:00:00,271.98218,42.75,-73.75
2020-01-14 13:00:00,273.3614,42.75,-73.75
2020-01-14 14:00:00,274.366,42.75,-73.75
2020-01-14 15:00:00,275.2147,42.75,-73.75
2020-01-14 16:00:00,275.52826,42.75,-73.75
2020-01-14 17:00:00,276.60754,42.75,-73.75
2020-01-14 18:00:00,277.74835,42.75,-73.75
2020-01-14 19:00:00,278.66217,42.75,-73.75
2020-01-14 20:00:00,278.57257,42.75,-73.75
2020-01-14 21:00:00,278.42706,42.75,-73.75
2020-01-14 22:00:00,278.23022,42.75,-73.75
2020-01-14 23:00:00,277.66147,42.75,-73.75
2020-01-15 00:00:00,277.29382,42.75,-73.75
2020-01-15 01:00:00,276.84222,42.75,-73.75
2020-01-15 02:00:00,277.0193,42.75,-73.75
2020-01-15 03:00:00,276.79486,42.75,-73.75
2020-01-15 04:00:00,276.6374,42.75,-73.75
2020-01-15 05:00:00,276.5689,42.75,-73.75
2020-01-15 06:00:00,276.17462,42.75,-73.75
2020-01-15 07:00:00,276.47058,42.75,-73.75
2020-01-15 08:00:00,276.41766,42.75,-73.75
2020-01-15 09:00:00,277.05237,42.75,-73.75
2020-01-15 10:00:00,276.55606,42.75,-73.75
2020-01-15 11:00:00,276.22528,42.75,-73.75
2020-01-15 12:00:00,275.76678,42.75,-73.75
2020-01-15 13:00:00,275.84048,42.75,-73.75
2020-01-15 14:00:00,277.0417,42.75,-73.75
2020-01-15 15:00:00,278.25244,42.75,-73.75
