valid_time,t2m,latitude,longitude
2020-01-22 13:00:00,268.86844,41.75,-87.75
2020-01-22 14:00:00,269.28137,41.75,-87.75
2020-01-22 15:00:00,270.2103,41.75,-87.75
2020-01-22 16:00:00,270.9664,41.75,-87.75
2020-01-22 17:00:00,271.9024,41.75,-87.75
2020-01-22 18:00:00,272.6643,41.75,-87.75
2020-01-22 19:00:00,273.42572,41.75,-87.75
2020-01-22 20:00:00,274.1762,41.75,-87.75
2020-01-22 21:00:00,274.56967,41.75,-87.75
2020-01-22 22:00:00,274.35294,41.75,-87.75
2020-01-22 23:00:00,274.16412,41.75,-87.75
2020-01-23 00:00:00,273.77945,41.75,-87.75
2020-01-23 01:00:00,273.51508,41.75,-87.75
2020-01-23 02:00:00,273.3957,41.75,-87.75
2020-01-23 03:00:00,273.29877,41.75,-87.75
2020-01-23 04:00:00,273.33502,41.75,-87.75
2020-01-23 05:00:00,273.35028,41.75,-87.75
2020-01-23 06:00:00,273.22137,41.75,-87.75
2020-01-23 07:00:00,273.33813,41.75,-87.75
2020-01-23 08:00:00,273.1546,41.75,-87.75
2020-01-23 09:00:00,272.89798,41.75,-87.75
2020-01-23 10:00:00,272.98926,41.75,-87.75
2020-01-23 11:00:00,272.8954,41.75,-87.75
2020-01-23 12:00:00,272.92206,41.75,-87.75
2020-01-23 13:00:00,272.8957,41.75,-87.75
2020-01-23 14:00:00,272.86337,41.75,-87.75
2020-01-23 15:00:00,273.1386,41.75,-87.75
2020-01-23 16:00:00,273.45343,41.75,-87.75
2020-01-23 17:00:00,273.69025,41.75,-87.75
2020-01-23 18:00:00,274.32605,41.75,-87.75
2020-01-23 19:00:00,274.74847,41.75,-87.75
2020-01-23 20:00:00,274.9301,41.75,-87.75
2020-01-23 21:00:00,275.11475,41.75,-87.75
2020-01-23 22:00:00,274.31332,41.75,-87.75
2020-01-23 23:00:00,274.3917,41.75,-87.75
2020-01-24 00:00:00,274.50665,41.75,-87.75
2020-01-24 01:00:00,274.43387,41.75,-87.75
2020-01-24 02:00:00,274.51624,41.75,-87.75
2020-01-24 03:00:00,274.50018,41.75,-87.75
2020-01-24 04:00:00,274.4337,41.75,-87.75
2020-01-24 05:00:00,274.3145,41.75,-87.75
2020-01-24 06:00:00,274.2122,41.75,-87.75
2020-01-24 07:00:00,274.22638,41.75,-87.75
2020-01-24 08:00:00,274.3639,41.75,-87.75
2020-01-24 09:00:00,274.3722,41.75,-87.75
2020-01-24 10:00:00,275.01282,41.75,-87.75
2020-01-24 11:00:00,275.148,41.75,-87.75
2020-01-24 12:00:00,275.22583,41.75,-87.75
2020-01-24 13:00:00,275.25104,41.75,-87.75
2020-01-24 14:00:00,275.4074,41.75,-87.75
2020-01-24 15:00:00,275.8164,41.75,-87.75
2020-01-24 16:00:00,276.08487,41.75,-87.75
2020-01-24 17:00:00,276.54346,41.75,-87.75
2020-01-24 18:00:00,276.47156,41.75,-87.75
2020-01-24 19:00:00,276.76288,41.75,-87.75
2020-01-24 20:00:00,276.6883,41.75,-87.75
2020-01-24 21:00:00,276.31247,41.75,-87.75
2020-01-24 22:00:00,276.00125,41.75,-87.75
2020-01-24 23:00:00,276.23975,41.75,-87.75
2020-01-25 00:00:00,275.61847,41.75,-87.75
2020-01-25 01:00:00,275.62164,41.75,-87.75
2020-01-25 02:00:00,275.46283,41.75,-87.75
2020-01-25 03:00:00,275.1781,41.75,-87.75
2020-01-25 04:00:00,274.77365,41.75,-87.75
2020-01-25 05:00:00,274.30487,41.75,-87.75
2020-01-25 06:00:00,273.98062,41.75,-87.75
2020-01-25 07:00:00,273.74915,41.75,-87.75
2020-01-25 08:00:00,273.69238,41.75,-87.75
2020-01-25 09:00:00,273.64374,41.75,-87.75
2020-01-25 10:00:00,273.99225,41.75,-87.75
2020-01-25 11:00:00,274.04846,41.75,-87.75
2020-01-25 12:00:00,274.06055,41.75,-87.75
2020-01-25 13:00:00,274.09473,41.75,-87.75
2020-01-25 14:00:00,274.23065,41.75,-87.75
2020-01-25 15:00:00,274.4357,41.75,-87.75
2020-01-25 16:00:00,274.58832,41.75,-87.75
2020-01-25 17:00:00,274.57715,41.75,-87.75
2020-01-25 18:00:00,274.60712,41.75,-87.75
2020-01-25 19:00:00,274.45145,41.75,-87.75
2020-01-25 20:00:00,274.52917,41.75,-87.75
2020-01-25 21:00:00,274.47797,41.75,-87.75
2020-01-25 22:00:00,274.09024,41.75,-87.75
2020-01-25 23:00:00,274.0851,41.75,-87.75
2020-01-26 00:00:00,274.10376,41.75,-87.75
2020-01-26 01:00:00,274.15857,41.75,-87.75
2020-01-26 02:00:00,274.16937,41.75,-87.75
2020-01-26 03:00:00,274.1038,41.75,-87.75
2020-01-26 04:00:00,274.10022,41.75,-87.75
2020-01-26 05:00:00,274.07245,41.75,-87.75
2020-01-26 06:00:00,274.03888,41.75,-87.75
2020-01-26 07:00:00,273.98328,41.75,-87.75
2020-01-26 08:00:00,273.81555,41.75,-87.75
2020-01-26 09:00:00,273.57996,41.75,-87.75
2020-01-26 10:00:00,273.23022,41.75,-87.75
2020-01-26 11:00:00,273.1379,41.75,-87.75
2020-01-26 12:00:00,273.05438,41.75,-87.75
2020-01-26 13:00:00,272.9445,41.75,-87.75
2020-01-26 14:00:00,272.84555,41.75,-87.75
2020-01-26 15:00:00,272.90155,41.75,-87.75
2020-01-26 16:00:00,273.1375,41.75,-87.75
2020-01-26 17:00:00,273.36047,41.75,-87.75
2020-01-26 18:00:00,273.38895,41.75,-87.75
2020-01-26 19:00:00,273.26593,41.75,-87.75
2020-01-26 20:00:00,273.1133,41.75,-87.75
2020-01-26 21:00:00,272.80896,41.75,-87.75
2020-01-26 22:00:00,272.80972,41.75,-87.75
2020-01-26 23:00:00,272.50287,41.75,-87.75
2020-01-27 00:00:00,272.26526,41.75,-87.75
2020-01-27 01:00:00,272.04898,41.75,-87.75
2020-01-27 02:00:00,271.89792,41.75,-87.75
2020-01-27 03:00:00,271.58875,41.75,-87.75
2020-01-27 04:00:00,271.52698,41.75,-87.75
2020-01-27 05:00:00,271.53528,41.75,-87.75
2020-01-27 06:00:00,271.74628,41.75,-87.75
2020-01-27 07:00:00,271.5658,41.75,-87.75
2020-01-27 08:00:00,271.6682,41.75,-87.75
2020-01-27 09:00:00,271.77057,41.75,-87.75
2020-01-27 10:00:00,271.97525,41.75,-87.75
2020-01-27 11:00:00,272.08118,41.75,-87.75
2020-01-27 12:00:00,272.29282,41.75,-87.75
2020-01-27 13:00:00,272.22974,41.75,-87.75
2020-01-27 14:00:00,272.41302,41.75,-87.75
2020-01-27 15:00:00,272.82343,41.75,-87.75
2020-01-27 16:00:00,273.30206,41.75,-87.75
2020-01-27 17:00:00,273.94882,41.75,-87.75
2020-01-27 18:00:00,274.302,41.75,-87.75
2020-01-27 19:00:00,274.71606,41.75,-87.75
2020-01-27 20:00:00,274.8681,41.75,-87.75
2020-01-27 21:00:00,274.89706,41.75,-87.75
2020-01-27 22:00:00,274.4503,41.75,-87.75
2020-01-27 23:00:00,274.10706,41.75,-87.75
2020-01-28 00:00:00,273.9837,41.75,-87.75
2020-01-28 01:00:00,273.90182,41.75,-87.75
2020-01-28 02:00:00,273.7593,41.75,-87.75
2020-01-28 03:00:00,273.67392,41.75,-87.75
2020-01-28 04:00:00,273.62524,41.75,-87.75
2020-01-28 05:00:00,273.54858,41.75,-87.75
2020-01-28 06:00:00,273.32446,41.75,-87.75
2020-01-28 07:00:00,273.3625,41.75,-87.75
2020-01-28 08:00:00,273.3203,41.75,-87.75
2020-01-28 09:00:00,273.33136,41.75,-87.75
2020-01-28 10:00:00,273.1175,41.75,-87.75
2020-01-28 11:00:00,273.01367,41.75,-87.75
2020-01-28 12:00:00,273.10568,41.75,-87.75
2020-01-28 13:00:00,272.89868,41.75,-87.75
2020-01-28 14:00:00,272.94122,41.75,-87.75
2020-01-28 15:00:00,272.94324,41.75,-87.75
2020-01-28 16:00:00,273.1936,41.75,-87.75
2020-01-28 17:00:00,273.62036,41.75,-87.75
2020-01-28 18:00:00,273.58075,41.75,-87.75
2020-01-28 19:00:00,273.69342,41.75,-87.75
2020-01-28 20:00:00,273.5217,41.75,-87.75
2020-01-28 21:00:00,273.23886,41.75,-87.75
2020-01-28 22:00:00,273.07257,41.75,-87.75
2020-01-28 23:00:00,272.71143,41.75,-87.75
2020-01-29 00:00:00,272.69247,41.75,-87.75
2020-01-29 01:00:00,272.63635,41.75,-87.75
2020-01-29 02:00:00,272.39917,41.75,-87.75
2020-01-29 03:00:00,272.84177,41.75,-87.75
2020-01-29 04:00:00,272.77463,41.75,-87.75
2020-01-29 05:00:00,272.68054,41.75,-87.75
2020-01-29 06:00:00,272.84863,41.75,-87.75
2020-01-29 07:00:00,272.20544,41.75,-87.75
2020-01-29 08:00:00,272.56775,41.75,-87.75
2020-01-29 09:00:00,272.7461,41.75,-87.75
2020-01-29 10:00:00,272.63364,41.75,-87.75
2020-01-29 11:00:00,272.40945,41.75,-87.75
2020-01-29 12:00:00,272.57568,41.75,-87.75
2020-01-29 13:00:00,272.41876,41.75,-87.75
2020-01-29 14:00:00,272.79364,41.75,-87.75
2020-01-29 15:00:00,273.24182,41.75,-87.75
2020-01-29 16:00:00,273.27185,41.75,-87.75
2020-01-29 17:00:00,273.4052,41.75,-87.75
2020-01-29 18:00:00,273.35895,41.75,-87.75
2020-01-29 19:00:00,273.4452,41.75,-87.75
2020-01-29 20:00:00,273.39514,41.75,-87.75
2020-01-29 21:00:00,273.35876,41.75,-87.75
2020-01-29 22:00:00,273.6413,41.75,-87.75
2020-01-29 23:00:00,273.32977,41.75,-87.75
2020-01-30 00:00:00,273.41675,41.75,-87.75
2020-01-30 01:00:00,273.4444,41.75,-87.75
2020-01-30 02:00:00,273.3894,41.75,-87.75
2020-01-30 03:00:00,273.2936,41.75,-87.75
2020-01-30 04:00:00,273.406,41.75,-87.75
2020-01-30 05:00:00,273.13,41.75,-87.75
2020-01-30 06:00:00,273.15985,41.75,-87.75
2020-01-30 07:00:00,273.82086,41.75,-87.75
2020-01-30 08:00:00,273.847,41.75,-87.75
2020-01-30 09:00:00,273.17957,41.75,-87.75
2020-01-30 10:00:00,273.5285,41.75,-87.75
2020-01-30 11:00:00,273.50574,41.75,-87.75
2020-01-30 12:00:00,273.53265,41.75,-87.75
2020-01-30 13:00:00,273.40533,41.75,-87.75
2020-01-30 14:00:00,273.11517,41.75,-87.75
2020-01-30 15:00:00,273.85535,41.75,-87.75
2020-01-30 16:00:00,274.02692,41.75,-87.75
2020-01-30 17:00:00,274.26624,41.75,-87.75
2020-01-30 18:00:00,274.55463,41.75,-87.75
2020-01-30 19:00:00,274.4384,41.75,-87.75
2020-01-30 20:00:00,274.40897,41.75,-87.75
2020-01-30 21:00:00,274.33255,41.75,-87.75
2020-01-30 22:00:00,274.18356,41.75,-87.75
2020-01-30 23:00:00,273.7364,41.75,-87.75
2020-01-31 00:00:00,273.54462,41.75,-87.75
2020-01-31 01:00:00,273.63684,41.75,-87.75
2020-01-31 02:00:00,273.62848,41.75,-87.75
2020-01-31 03:00:00,273.76727,41.75,-87.75
2020-01-31 04:00:00,273.9159,41.75,-87.75
2020-01-31 05:00:00,273.93756,41.75,-87.75
2020-01-31 06:00:00,273.8208,41.75,-87.75
2020-01-31 07:00:00,273.6972,41.75,-87.75
2020-01-31 08:00:00,273.58752,41.75,-87.75
2020-01-31 09:00:00,273.1436,41.75,-87.75
2020-01-31 10:00:00,272.9577,41.75,-87.75
2020-01-31 11:00:00,272.95135,41.75,-87.75
2020-01-31 12:00:00,273.06232,41.75,-87.75
2020-01-31 13:00:00,273.236,41.75,-87.75
2020-01-31 14:00:00,273.29276,41.75,-87.75
2020-01-31 15:00:00,273.8609,41.75,-87.75
2020-01-31 16:00:00,274.36032,41.75,-87.75
2020-01-31 17:00:00,275.00226,41.75,-87.75
2020-01-31 18:00:00,275.6765,41.75,-87.75
2020-01-31 19:00:00,275.7141,41.75,-87.75
2020-01-31 20:00:00,276.10474,41.75,-87.75
2020-01-31 21:00:00,276.3106,41.75,-87.75
2020-01-31 22:00:00,276.0811,41.75,-87.75
2020-01-31 23:00:00,275.2594,41.75,-87.75
2020-02-01 00:00:00,275.08875,41.75,-87.75
2020-02-01 01:00:00,275.16483,41.75,-87.75
2020-02-01 02:00:00,275.1383,41.75,-87.75
2020-02-01 03:00:00,275.12933,41.75,-87.75
2020-02-01 04:00:00,274.95282,41.75,-87.75
2020-02-01 05:00:00,274.81042,41.75,-87.75
2020-02-01 06:00:00,274.6329,41.75,-87.75
2020-02-01 07:00:00,274.43158,41.75,-87.75
2020-02-01 08:00:00,274.1776,41.75,-87.75
2020-02-01 09:00:00,274.0147,41.75,-87.75
2020-02-01 10:00:00,273.7473,41.75,-87.75
2020-02-01 11:00:00,274.00198,41.75,-87.75
2020-02-01 12:00:00,274.3195,41.75,-87.75
2020-02-01 13:00:00,274.5043,41.75,-87.75
2020-02-01 14:00:00,274.66547,41.75,-87.75
2020-02-01 15:00:00,275.24976,41.75,-87.75
2020-02-01 16:00:00,275.55466,41.75,-87.75
2020-02-01 17:00:00,275.87405,41.75,-87.75
2020-02-01 18:00:00,275.95248,41.75,-87.75
2020-02-01 19:00:00,275.59418,41.75,-87.75
2020-02-01 20:00:00,275.29224,41.75,-87.75
2020-02-01 21:00:00,275.20154,41.75,-87.75
2020-02-01 22:00:00,274.97717,41.75,-87.75
2020-02-01 23:00:00,275.0528,41.75,-87.75
2020-02-02 00:00:00,274.78955,41.75,-87.75
2020-02-02 01:00:00,274.82715,41.75,-87.75
2020-02-02 02:00:00,274.68277,41.75,-87.75
2020-02-02 03:00:00,274.87274,41.75,-87.75
2020-02-02 04:00:00,275.047,41.75,-87.75
2020-02-02 05:00:00,275.0794,41.75,-87.75
2020-02-02 06:00:00,275.2473,41.75,-87.75
2020-02-02 07:00:00,275.37463,41.75,-87.75
2020-02-02 08:00:00,275.34647,41.75,-87.75
2020-02-02 09:00:00,275.52563,41.75,-87.75
2020-02-02 10:00:00,276.53525,41.75,-87.75
2020-02-02 11:00:00,276.83176,41.75,-87.75
2020-02-02 12:00:00,277.2492,41.75,-87.75
2020-02-02 13:00:00,277.29745,41.75,-87.75
2020-02-02 14:00:00,277.89978,41.75,-87.75
2020-02-02 15:00:00,279.8,41.75,-87.75
2020-02-02 16:00:00,281.02002,41.75,-87.75
2020-02-02 17:00:00,282.36456,41.75,-87.75
2020-02-02 18:00:00,283.1363,41.75,-87.75
2020-02-02 19:00:00,283.30908,41.75,-87.75
2020-02-02 20:00:00,283.70563,41.75,-87.75
2020-02-02 21:00:00,283.54303,41.75,-87.75
2020-02-02 22:00:00,282.8077,41.75,-87.75
2020-02-02 23:00:00,281.65045,41.75,-87.75
2020-02-03 00:00:00,280.5492,41.75,-87.75
2020-02-03 01:00:00,279.85916,41.75,-87.75
2020-02-03 02:00:00,278.85983,41.75,-87.75
2020-02-03 03:00:00,277.50378,41.75,-87.75
2020-02-03 04:00:00,276.79114,41.75,-87.75
2020-02-03 05:00:00,275.24112,41.75,-87.75
2020-02-03 06:00:00,274.62054,41.75,-87.75
2020-02-03 07:00:00,274.1632,41.75,-87.75
2020-02-03 08:00:00,274.17468,41.75,-87.75
2020-02-03 09:00:00,273.2964,41.75,-87.75
2020-02-03 10:00:00,272.81116,41.75,-87.75
2020-02-03 11:00:00,273.6387,41.75,-87.75
2020-02-03 12:00:00,273.9219,41.75,-87.75
2020-02-03 13:00:00,273.93512,41.75,-87.75
2020-02-03 14:00:00,274.52698,41.75,-87.75
2020-02-03 15:00:00,276.8883,41.75,-87.75
2020-02-03 16:00:00,277.99023,41.75,-87.75
2020-02-03 17:00:00,279.0832,41.75,-87.75
2020-02-03 18:00:00,279.3838,41.75,-87.75
2020-02-03 19:00:00,279.28992,41.75,-87.75
2020-02-03 20:00:00,279.08655,41.75,-87.75
2020-02-03 21:00:00,278.7673,41.75,-87.75
2020-02-03 22:00:00,277.3748,41.75,-87.75
2020-02-03 23:00:00,276.91528,41.75,-87.75
2020-02-04 00:00:00,276.60187,41.75,-87.75
2020-02-04 01:00:00,276.64008,41.75,-87.75
2020-02-04 02:00:00,276.4782,41.75,-87.75
2020-02-04 03:00:00,276.31738,41.75,-87.75
2020-02-04 04:00:00,276.40228,41.75,-87.75
2020-02-04 05:00:00,276.38617,41.75,-87.75
2020-02-04 06:00:00,276.44705,41.75,-87.75
2020-02-04 07:00:00,276.44965,41.75,-87.75
2020-02-04 08:00:00,276.24615,41.75,-87.75
2020-02-04 09:00:00,276.0785,41.75,-87.75
2020-02-04 10:00:00,275.46057,41.75,-87.75
2020-02-04 11:00:00,275.42578,41.75,-87.75
2020-02-04 12:00:00,275.24197,41.75,-87.75
2020-02-04 13:00:00,275.06366,41.75,-87.75
2020-02-04 14:00:00,275.05414,41.75,-87.75
2020-02-04 15:00:00,275.1301,41.75,-87.75
2020-02-04 16:00:00,274.9154,41.75,-87.75
2020-02-04 17:00:00,274.7345,41.75,-87.75
2020-02-04 18:00:00,274.59637,41.75,-87.75
2020-02-04 19:00:00,274.6515,41.75,-87.75
2020-02-04 20:00:00,273.99072,41.75,-87.75
2020-02-04 21:00:00,273.467,41.75,-87.75
2020-02-04 22:00:00,273.1621,41.75,-87.75
2020-02-04 23:00:00,272.71582,41.75,-87.75
2020-02-05 00:00:00,272.7406,41.75,-87.75
2020-02-05 01:00:00,272.64948,41.75,-87.75
2020-02-05 02:00:00,272.60834,41.75,-87.75
2020-02-05 03:00:00,272.37616,41.75,-87.75
2020-02-05 04:00:00,272.39938,41.75,-87.75
2020-02-05 05:00:00,272.43692,41.75,-87.75
2020-02-05 06:00:00,272.3905,41.75,-87.75
2020-02-05 07:00:00,272.3461,41.75,-87.75
2020-02-05 08:00:00,272.16388,41.75,-87.75
2020-02-05 09:00:00,271.88672,41.75,-87.75
2020-02-05 10:00:00,271.25128,41.75,-87.75
2020-02-05 11:00:00,271.31616,41.75,-87.75
2020-02-05 12:00:00,271.24548,41.75,-87.75
2020-02-05 13:00:00,271.12872,41.75,-87.75
2020-02-05 14:00:00,271.15466,41.75,-87.75
2020-02-05 15:00:00,271.71643,41.75,-87.75
2020-02-05 16:00:00,271.98663,41.75,-87.75
2020-02-05 17:00:00,272.15402,41.75,-87.75
2020-02-05 18:00:00,272.10437,41.75,-87.75
2020-02-05 19:00:00,272.03784,41.75,-87.75
2020-02-05 20:00:00,271.494,41.75,-87.75
2020-02-05 21:00:00,271.33807,41.75,-87.75
2020-02-05 22:00:00,270.91254,41.75,-87.75
2020-02-05 23:00:00,270.9847,41.75,-87.75
2020-02-06 00:00:00,271.22638,41.75,-87.75
2020-02-06 01:00:00,271.39783,41.75,-87.75
2020-02-06 02:00:00,271.46896,41.75,-87.75
2020-02-06 03:00:00,271.41815,41.75,-87.75
2020-02-06 04:00:00,271.33008,41.75,-87.75
2020-02-06 05:00:00,271.29623,41.75,-87.75
2020-02-06 06:00:00,271.31943,41.75,-87.75
2020-02-06 07:00:00,271.45074,41.75,-87.75
2020-02-06 08:00:00,271.47345,41.75,-87.75
2020-02-06 09:00:00,271.28485,41.75,-87.75
2020-02-06 10:00:00,270.9909,41.75,-87.75
2020-02-06 11:00:00,271.00092,41.75,-87.75
2020-02-06 12:00:00,271.14255,41.75,-87.75
2020-02-06 13:00:00,271.26627,41.75,-87.75
2020-02-06 14:00:00,271.101,41.75,-87.75
2020-02-06 15:00:00,271.4001,41.75,-87.75
2020-02-06 16:00:00,271.67426,41.75,-87.75
2020-02-06 17:00:00,271.7783,41.75,-87.75
2020-02-06 18:00:00,271.7577,41.75,-87.75
2020-02-06 19:00:00,271.80963,41.75,-87.75
2020-02-06 20:00:00,271.84488,41.75,-87.75
2020-02-06 21:00:00,271.84412,41.75,-87.75
2020-02-06 22:00:00,271.38837,41.75,-87.75
2020-02-06 23:00:00,271.41876,41.75,-87.75
2020-02-07 00:00:00,271.43884,41.75,-87.75
2020-02-07 01:00:00,271.31592,41.75,-87.75
2020-02-07 02:00:00,271.27594,41.75,-87.75
2020-02-07 03:00:00,271.13995,41.75,-87.75
2020-02-07 04:00:00,271.39716,41.75,-87.75
2020-02-07 05:00:00,271.32898,41.75,-87.75
2020-02-07 06:00:00,271.33813,41.75,-87.75
2020-02-07 07:00:00,270.6236,41.75,-87.75
2020-02-07 08:00:00,269.97943,41.75,-87.75
2020-02-07 09:00:00,269.6743,41.75,-87.75
2020-02-07 10:00:00,269.59625,41.75,-87.75
2020-02-07 11:00:00,269.76135,41.75,-87.75
2020-02-07 12:00:00,269.623,41.75,-87.75
2020-02-07 13:00:00,269.38373,41.75,-87.75
2020-02-07 14:00:00,269.69043,41.75,-87.75
2020-02-07 15:00:00,271.64716,41.75,-87.75
2020-02-07 16:00:00,272.69937,41.75,-87.75
2020-02-07 17:00:00,273.87625,41.75,-87.75
2020-02-07 18:00:00,274.5796,41.75,-87.75
2020-02-07 19:00:00,275.0672,41.75,-87.75
2020-02-07 20:00:00,275.33813,41.75,-87.75
2020-02-07 21:00:00,275.3125,41.75,-87.75
2020-02-07 22:00:00,274.58603,41.75,-87.75
2020-02-07 23:00:00,273.92703,41.75,-87.75
2020-02-08 00:00:00,273.5974,41.75,-87.75
2020-02-08 01:00:00,273.3177,41.75,-87.75
2020-02-08 02:00:00,273.0697,41.75,-87.75
2020-02-08 03:00:00,272.69952,41.75,-87.75
2020-02-08 04:00:00,272.54593,41.75,-87.75
2020-02-08 05:00:00,271.97144,41.75,-87.75
2020-02-08 06:00:00,271.6054,41.75,-87.75
2020-02-08 07:00:00,271.27762,41.75,-87.75
2020-02-08 08:00:00,271.3487,41.75,-87.75
2020-02-08 09:00:00,271.3374,41.75,-87.75
2020-02-08 10:00:00,271.11517,41.75,-87.75
2020-02-08 11:00:00,270.99252,41.75,-87.75
2020-02-08 12:00:00,271.26526,41.75,-87.75
2020-02-08 13:00:00,271.16367,41.75,-87.75
2020-02-08 14:00:00,271.43817,41.75,-87.75
2020-02-08 15:00:00,272.23642,41.75,-87.75
2020-02-08 16:00:00,272.68097,41.75,-87.75
2020-02-08 17:00:00,273.39807,41.75,-87.75
2020-02-08 18:00:00,273.9029,41.75,-87.75
2020-02-08 19:00:00,274.12665,41.75,-87.75
2020-02-08 20:00:00,274.09177,41.75,-87.75
2020-02-08 21:00:00,273.865,41.75,-87.75
2020-02-08 22:00:00,273.69186,41.75,-87.75
2020-02-08 23:00:00,273.54407,41.75,-87.75
2020-02-09 00:00:00,273.20627,41.75,-87.75
2020-02-09 01:00:00,272.52655,41.75,-87.75
2020-02-09 02:00:00,271.9072,41.75,-87.75
2020-02-09 03:00:00,271.37494,41.75,-87.75
2020-02-09 04:00:00,271.23334,41.75,-87.75
2020-02-09 05:00:00,270.97003,41.75,-87.75
2020-02-09 06:00:00,270.5015,41.75,-87.75
2020-02-09 07:00:00,270.1853,41.75,-87.75
2020-02-09 08:00:00,269.89572,41.75,-87.75
2020-02-09 09:00:00,269.55017,41.75,-87.75
2020-02-09 10:00:00,269.9981,41.75,-87.75
2020-02-09 11:00:00,269.92688,41.75,-87.75
2020-02-09 12:00:00,270.09766,41.75,-87.75
2020-02-09 13:00:00,270.35193,41.75,-87.75
2020-02-09 14:00:00,271.00848,41.75,-87.75
2020-02-09 15:00:00,271.78027,41.75,-87.75
2020-02-09 16:00:00,272.22565,41.75,-87.75
2020-02-09 17:00:00,273.32483,41.75,-87.75
2020-02-09 18:00:00,273.50998,41.75,-87.75
2020-02-09 19:00:00,273.4414,41.75,-87.75
2020-02-09 20:00:00,273.793,41.75,-87.75
2020-02-09 21:00:00,273.9533,41.75,-87.75
2020-02-09 22:00:00,274.8509,41.75,-87.75
2020-02-09 23:00:00,275.1806,41.75,-87.75
2020-02-10 00:00:00,275.20493,41.75,-87.75
2020-02-10 01:00:00,275.2213,41.75,-87.75
2020-02-10 02:00:00,275.36935,41.75,-87.75
2020-02-10 03:00:00,275.0631,41.75,-87.75
2020-02-10 04:00:00,275.1104,41.75,-87.75
2020-02-10 05:00:00,274.78363,41.75,-87.75
2020-02-10 06:00:00,273.68066,41.75,-87.75
2020-02-10 07:00:00,272.48547,41.75,-87.75
2020-02-10 08:00:00,271.4673,41.75,-87.75
2020-02-10 09:00:00,270.7964,41.75,-87.75
2020-02-10 10:00:00,269.83887,41.75,-87.75
2020-02-10 11:00:00,269.90665,41.75,-87.75
2020-02-10 12:00:00,270.1031,41.75,-87.75
2020-02-10 13:00:00,270.34906,41.75,-87.75
2020-02-10 14:00:00,270.52307,41.75,-87.75
2020-02-10 15:00:00,271.36026,41.75,-87.75
2020-02-10 16:00:00,271.96094,41.75,-87.75
2020-02-10 17:00:00,272.62607,41.75,-87.75
2020-02-10 18:00:00,273.34375,41.75,-87.75
2020-02-10 19:00:00,273.65344,41.75,-87.75
2020-02-10 20:00:00,273.78235,41.75,-87.75
2020-02-10 21:00:00,274.02972,41.75,-87.75
2020-02-10 22:00:00,273.9449,41.75,-87.75
2020-02-10 23:00:00,273.77887,41.75,-87.75
2020-02-11 00:00:00,272.66156,41.75,-87.75
2020-02-11 01:00:00,273.08014,41.75,-87.75
2020-02-11 02:00:00,271.6919,41.75,-87.75
2020-02-11 03:00:00,271.72473,41.75,-87.75
2020-02-11 04:00:00,271.77426,41.75,-87.75
2020-02-11 05:00:00,271.77118,41.75,-87.75
2020-02-11 06:00:00,272.01324,41.75,-87.75
2020-02-11 07:00:00,272.09015,41.75,-87.75
2020-02-11 08:00:00,271.9941,41.75,-87.75
2020-02-11 09:00:00,271.7855,41.75,-87.75
2020-02-11 10:00:00,271.24875,41.75,-87.75
2020-02-11 11:00:00,271.34583,41.75,-87.75
2020-02-11 12:00:00,271.43024,41.75,-87.75
2020-02-11 13:00:00,271.21298,41.75,-87.75
2020-02-11 14:00:00,271.654,41.75,-87.75
2020-02-11 15:00:00,272.73993,41.75,-87.75
2020-02-11 16:00:00,273.48486,41.75,-87.75
2020-02-11 17:00:00,274.23767,41.75,-87.75
2020-02-11 18:00:00,275.0662,41.75,-87.75
2020-02-11 19:00:00,275.29935,41.75,-87.75
2020-02-11 20:00:00,275.30353,41.75,-87.75
2020-02-11 21:00:00,274.62646,41.75,-87.75
2020-02-11 22:00:00,273.94965,41.75,-87.75
2020-02-11 23:00:00,273.34198,41.75,-87.75
2020-02-12 00:00:00,272.63605,41.75,-87.75
2020-02-12 01:00:00,272.10223,41.75,-87.75
2020-02-12 02:00:00,271.5797,41.75,-87.75
2020-02-12 03:00:00,270.8186,41.75,-87.75
2020-02-12 04:00:00,270.57507,41.75,-87.75
2020-02-12 05:00:00,270.28384,41.75,-87.75
2020-02-12 06:00:00,269.95975,41.75,-87.75
2020-02-12 07:00:00,269.55316,41.75,-87.75
2020-02-12 08:00:00,269.4375,41.75,-87.75
2020-02-12 09:00:00,269.3723,41.75,-87.75
2020-02-12 10:00:00,269.15967,41.75,-87.75
2020-02-12 11:00:00,269.29535,41.75,-87.75
2020-02-12 12:00:00,269.46027,41.75,-87.75
2020-02-12 13:00:00,269.38754,41.75,-87.75
2020-02-12 14:00:00,270.28833,41.75,-87.75
2020-02-12 15:00:00,272.31958,41.75,-87.75
2020-02-12 16:00:00,273.1958,41.75,-87.75
2020-02-12 17:00:00,274.30676,41.75,-87.75
2020-02-12 18:00:00,274.8503,41.75,-87.75
2020-02-12 19:00:00,275.06586,41.75,-87.75
2020-02-12 20:00:00,274.88123,41.75,-87.75
2020-02-12 21:00:00,274.87854,41.75,-87.75
2020-02-12 22:00:00,273.78348,41.75,-87.75
2020-02-12 23:00:00,273.53217,41.75,-87.75
2020-02-13 00:00:00,273.40387,41.75,-87.75
2020-02-13 01:00:00,273.0191,41.75,-87.75
2020-02-13 02:00:00,273.18805,41.75,-87.75
